cleaned_name,AmountUSDMillions,AmountUSDMillions_top95_winsorized,AmountUSDMillions_top99_winsorized,original_MinMax_Scaled_Value,winsorized_95_MinMax_Scaled_Value,winsorized_99_MinMax_Scaled_Value
taylor capital management,0.11455055602701318,0.11455055602701318,0.11455055602701318,2.290910373230592e-06,0.0008429378081472569,5.788051636478149e-05
taylor hoffman wealth management,0.0040939288343985625,0.0040939288343985625,0.0040939288343985625,8.187332106500746e-08,3.0125193290277793e-05,2.068553250758353e-06
tbf global asset management,0.0002181727296379507,0.0002181727296379507,0.0002181727296379507,4.361549628756282e-09,1.604827114648209e-06,1.1019581892548545e-07
tbh global asset management,0.0010462462826269392,0.0010462462826269392,0.0010462462826269392,2.0922304804461887e-08,7.698337726059417e-06,5.28608111331691e-07
tcg advisors,0.031120868394868335,0.031120868394868335,0.031120868394868335,6.223887470123016e-07,0.0002290072158005196,1.572483257208393e-05
tctc,0.004816330196590326,0.004816330196590326,0.004816330196590326,9.632072378022631e-08,3.5441098321086036e-05,2.433571079067188e-06
tcw,6.721094470276483,6.721094470276483,6.721094470276483,0.000134416077185421,0.049458239312370776,0.0033960612541333087
teacher retirement system of texas,4.008206699137719,4.008206699137719,4.008206699137719,8.016066710158731e-05,0.0294950242557711,0.002025282550640497
tebon securities,0.0008136083999999999,0.0008136083999999999,0.0008136083999999999,1.626974827144276e-08,5.9864349593466875e-06,4.1105991839748455e-07
tejara capital,0.2600991926023263,0.2600991926023263,0.2600991926023263,5.20175727539408e-06,0.0019139805413039548,0.00013142390929920633
temasek,204.6159884697686,135.8943319079846,204.6159884697686,0.00409214287357712,0.9999999999999999,0.10338917896080596
tempo capital,12.99042184,12.99042184,12.99042184,0.00025979720463669483,0.09559207937516163,0.006563851877493389
tenaga nasional berhad,0.6573304799999999,0.6573304799999999,0.6573304799999999,1.3146039609949817e-05,0.004837069989342935,0.00033213851125164795
tenax capital,2.131671010169058,2.131671010169058,2.131671010169058,4.263157562014824e-05,0.015686238680929256,0.001077099147645284
tencore partners,0.02288121996904121,0.02288121996904121,0.02288121996904121,4.5760290181598046e-07,0.00016837445566001685,1.1561470303083468e-05
tennessee department of treasury,5.729861513377589,5.729861513377589,5.729861513377589,0.0001145922749856765,0.042164094342468275,0.002895207130356984
terra nova asset management,0.09753459161354595,0.09753459161354595,0.09753459161354595,1.9506057955601865e-06,0.0007177231344717207,4.928262231051272e-05
teviot partners,0.83157848,0.83157848,0.83157848,1.6630848969505253e-05,0.006119301541340466,0.0004201832324772346
texas permanent school fund,1.0053936348494865,1.0053936348494865,1.0053936348494865,2.0107001800252624e-05,0.007398347933628173,0.0005080092439867222
texas yale capital,0.08893959903530473,0.08893959903530473,0.08893959903530473,1.7787133745168202e-06,0.0006544755180112419,4.4939710337421294e-05
tfb advisors,0.02721617074332718,0.02721617074332718,0.02721617074332718,5.442981696609131e-07,0.00020027387866140335,1.3751851440592357e-05
tfc financial management,0.002171253721057477,0.002171253721057477,0.002171253721057477,4.342148098445949e-08,1.5976883441290325e-05,1.097056336237159e-06
tfo tdc,0.00010667954579676817,0.00010667954579676817,0.00010667954579676817,2.131782339740697e-09,7.843868332456937e-07,5.386010035281894e-08
thanachart capital,30.732834748338494,30.732834748338494,30.732834748338494,0.0006146301241770921,0.22615243954939543,0.015528808711338896
the advocates,0.03877536321514396,0.03877536321514396,0.03877536321514396,7.754720259731224e-07,0.00028533403030145545,1.9592526104140905e-05
the andovermpanies,0.06295676846961724,0.06295676846961724,0.06295676846961724,1.2590792258146785e-06,0.0004632767371843151,3.181100255421801e-05
the ascent,0.014813469631675114,0.014813469631675114,0.014813469631675114,2.9625486977997494e-07,0.00010900663487464468,7.4849653826767475e-06
the bollard,7.81026518365999e-05,7.81026518365999e-05,7.81026518365999e-05,1.5602691657621288e-09,5.74099225388987e-07,3.942065391890771e-08
the burneympany,0.27930549665459276,0.27930549665459276,0.27930549665459276,5.585866752253532e-06,0.0020553131767033516,0.00014112854686208027
the caprock,0.04960597906519908,0.04960597906519908,0.04960597906519908,9.920749797173348e-07,0.0003650328352834652,2.506506267970862e-05
the clarius,0.04030096834768555,0.04030096834768555,0.04030096834768555,8.059828097116257e-07,0.0002965604377025975,2.0363389922347992e-05
the etf store,0.03238135945145432,0.03238135945145432,0.03238135945145432,6.475974784274499e-07,0.0002382827392140753,1.6361738497457293e-05
the federation ofvings and creditoperatives of thailand,0.011226529063475618,0.011226529063475618,0.011226529063475618,2.2451915938886173e-07,8.261156364464293e-05,5.672541811790012e-06
the hartford,2.0397243023736804,2.0397243023736804,2.0397243023736804,4.079272095377824e-05,0.015009634244508007,0.0010306399500909103
the investment house,0.002591800322806461,0.002591800322806461,0.002591800322806461,5.1832049449544264e-08,1.907154232889814e-05,1.3095517927896422e-06
the lds,0.01722967624551711,0.01722967624551711,0.01722967624551711,3.445769132039243e-07,0.0001267866745675727,8.705835853150653e-06
the lothian pension fund,0.6962790161508724,0.6962790161508724,0.6962790161508724,1.3924976661276337e-05,0.005123678971694325,0.00035181858222834924
the mather,0.01795319623550643,0.01795319623550643,0.01795319623550643,3.59046687508021e-07,0.00013211081119849667,9.071418906154126e-06
the nanto bank,1.0166469479081377,1.0166469479081377,1.0166469479081377,2.0332058332739624e-05,0.0074811572230794625,0.0005136953626860083
the operators,0.1636813816702652,0.1636813816702652,0.1636813816702652,3.2734844116372927e-06,0.0012044747831223906,8.270553500111031e-05
the retirement,0.008880547895465996,0.008880547895465996,0.008880547895465996,1.7760156417043328e-07,6.5348289035959e-05,4.487155133389782e-06
the retirement guys formula,0.03276666586718154,0.03276666586718154,0.03276666586718154,6.553032736378568e-07,0.00024111807760207702,1.6556427652908913e-05
the retirement systems of alabama,1.0896264517863505,1.0896264517863505,1.0896264517863505,2.1791585318245964e-05,0.008018188480378087,0.0005505707361430286
the shizuoka bank,1.544123441133773,1.544123441133773,1.544123441133773,3.088113218459544e-05,0.011362676681270785,0.0007802207793283863
the treasurer of the state of north carolina,2.224442692598077,2.224442692598077,2.224442692598077,4.448692906598607e-05,0.016368913824072268,0.0011239751916577926
the trustmpany manhattan,0.008310122155414228,0.008310122155414228,0.008310122155414228,1.6619354251243012e-07,6.115072073120991e-05,4.198928150797404e-06
the trustmpany of vermont,0.0075703093789737585,0.0075703093789737585,0.0075703093789737585,1.513979265647094e-07,5.5706691046376425e-05,3.825112613971567e-06
the welch,0.018702981693137787,0.018702981693137787,0.018702981693137787,3.740417484580021e-07,0.00013762822644001357,9.45027347892484e-06
thoma bravo,0.35110138341164304,0.35110138341164304,0.35110138341164304,7.021722418594327e-06,0.002583634599638086,0.00017740585756101672
thomas h lee partners,0.030793272197443457,0.030793272197443457,0.030793272197443457,6.158371062764482e-07,0.00022659654720947356,1.5559303464852654e-05
thomas j herzfeld advisors,0.0005722182237251177,0.0005722182237251177,0.0005722182237251177,1.1442153431975762e-08,4.210127051296669e-06,2.890893317811836e-07
thomas white,7.807218848208242,7.807218848208242,7.807218848208242,0.0001561376257705291,0.057450657858223765,0.003944862491859512
thomasville national bank,0.029121875448140218,0.029121875448140218,0.029121875448140218,5.824106162421153e-07,0.00021429730906692547,1.4714773479717931e-05
thomist capital,0.6502479815058156,0.6502479815058156,0.6502479815058156,1.3004395763009991e-05,0.00478495230055329,0.00032855983829413286
thornbridge investment management,0.004506900461992758,0.004506900461992758,0.004506900461992758,9.013239659569414e-08,3.3164110528817404e-05,2.277221194296343e-06
thornburg investment management,0.011324585497423819,0.011324585497423819,0.011324585497423819,2.2648020329632306e-07,8.33331274702521e-05,5.722088156031235e-06
thrivent financial,11.421121348476856,11.421121348476856,11.421121348476856,0.00022841255149396266,0.08404413274279736,0.005770909494824255
tiaa,238.7987878487031,135.8943319079846,238.7987878487031,0.0047757693095277,0.9999999999999999,0.12066119954083238
tianfeng securities,22.39325693159281,22.39325693159281,22.39325693159281,0.00044784577755310653,0.1647843331322773,0.011314953722963362
tianhong asset management,0.6217409520876007,0.6217409520876007,0.6217409520876007,1.2434279819471372e-05,0.004575178802012377,0.00031415569329335045
tibet oriental fortune securities,0.03451069482449541,0.03451069482449541,0.03451069482449541,6.901823450405878e-07,0.00025395179137018453,1.7437657528465878e-05
tiemann investment advisors,0.052511016251473995,0.052511016251473995,0.052511016251473995,1.0501732119873603e-06,0.00038641001229535533,2.653293140253779e-05
tilia fiduciary partners,0.0006664759623389858,0.0006664759623389858,0.0006664759623389858,1.3327226716788999e-08,4.903737574634885e-06,3.3671625616259526e-07
tilt investment management,0.01499570915262718,0.01499570915262718,0.01499570915262718,2.99899502649762e-07,0.00011034767330140225,7.577048091336296e-06
timber creek capital management,0.01536929009303957,0.01536929009303957,0.01536929009303957,3.0737079849075084e-07,0.00011309672791908323,7.765812552069282e-06
timefolio asset management,0.06081225605610527,0.06081225605610527,0.06081225605610527,1.2161908315129398e-06,0.00044749600236810243,3.072741480794562e-05
timelo investment management,0.02602116719985989,0.02602116719985989,0.02602116719985989,5.203991318930379e-07,0.00019148025550255727,1.3148035305840937e-05
timescale financial,3.012324216241946e-05,3.012324216241946e-05,3.012324216241946e-05,6.007224513176095e-10,2.2103512749145167e-07,1.5177427314691703e-08
timothy partners,0.04414743945402907,0.04414743945402907,0.04414743945402907,8.829089064969286e-07,0.00032486530557138517,2.2306950113915694e-05
timucuan asset management,0.22287345828187288,0.22287345828187288,0.22287345828187288,4.457274771283618e-06,0.0016400490695397869,0.00011261434247111032
tinkoff bank,0.04472459312182245,0.04472459312182245,0.04472459312182245,8.944514808933528e-07,0.00032911238239978935,2.2598576610548042e-05
tiptreefinancial,0.013575280052770585,0.013575280052770585,0.013575280052770585,2.7149214863843813e-07,9.98952204226801e-05,6.859328036485826e-06
tisco financial,33.59559529346953,33.59559529346953,33.59559529346953,0.000671882860173136,0.24721851719034776,0.01697531572508752
tl private wealth,0.026034217278866633,0.026034217278866633,0.026034217278866633,5.206601221911511e-07,0.0001915762865792899,1.3154629301571851e-05
tmb bank,2.9312160178829068,2.9312160178829068,2.9312160178829068,5.862178455377757e-05,0.021569817465952938,0.0014810964234330997
tobam,9.788505819803722,9.788505819803722,9.788505819803722,0.00019576165234518804,0.07203027236479692,0.0049459750388156365
tocqueville asset management,0.016528360717585074,0.016528360717585074,0.016528360717585074,3.305512089448274e-07,0.00012162593299337809,8.35147235888988e-06
todd asset management,1.1156707670080765,1.1156707670080765,1.1156707670080765,2.2312449106914315e-05,0.008209839705800857,0.0005637305111373365
toho bank,19.030648864668166,19.030648864668166,19.030648864668166,0.0003805965232481182,0.14004004820268154,0.009615881768947884
tokai tokyo financial,0.3005273999242183,0.3005273999242183,0.3005273999242183,6.0102864709393775e-06,0.0022114779187133228,0.0001518516343996735
tokio marine,16.53906554804049,16.53906554804049,16.53906554804049,0.0003307670109329335,0.12170533708398486,0.008356924658835824
tokushima taisho bank,2.4806005076041595,2.4806005076041595,2.4806005076041595,4.960986391319503e-05,0.01825389174457377,0.0012534076294015025
tokyo star bank,2.6013665466829723,2.6013665466829723,2.6013665466829723,5.202508029041763e-05,0.019142567802357045,0.001314428773082993
tolomeo capital,0.5606660247939804,0.5606660247939804,0.5606660247939804,1.1212834073942151e-05,0.004125749260141968,0.0002832955115555987
tompkins financial,1.5447816493548442e-06,1.5447816493548442e-06,1.5447816493548442e-06,2.917794763542675e-11,1.0735991906727654e-08,7.371893267135971e-10
tongtai asset management,7.498699999999999e-05,7.498699999999999e-05,7.498699999999999e-05,1.4979588225656533e-09,5.511722070592073e-07,3.784636498939674e-08
torchlight investors,0.0025211265021984407,0.0025211265021984407,0.0025211265021984407,5.041863413613825e-08,1.8551477807733956e-05,1.2738414441292256e-06
toronto dominion bank,126.42365852110831,126.42365852110831,126.42365852110831,0.002528363873241173,0.9303085473846696,0.06387984805136147
toroso investments,0.9515612415649646,0.9515612415649646,0.9515612415649646,1.9030400473608006e-05,0.0070022137272731265,0.0004808085985868217
tortoise investment management,0.00023430795550979968,0.00023430795550979968,0.00023430795550979968,4.684240197008201e-09,1.7235607340383405e-06,1.1834868991280705e-07
toth financial,0.0026696488882168115,0.0026696488882168115,0.0026696488882168115,5.3388953456304475e-08,1.9644403347945105e-05,1.3488874249883829e-06
tower research capital,0.23386485468469792,0.23386485468469792,0.23386485468469792,4.677093197085628e-06,0.0017209310037267758,0.00011816811888269982
towle,0.02262682389955693,0.02262682389955693,0.02262682389955693,4.525152003561477e-07,0.00016650244182343392,1.1432928047111356e-05
townsquare capital,0.09318699592827814,0.09318699592827814,0.09318699592827814,1.8636576404273638e-06,0.0006857306618867916,4.70858519021811e-05
tpbank,9.53211782811688,9.53211782811688,9.53211782811688,0.00019063411416335565,0.07014360065267311,0.004816426296484842
tradewinds capital management,0.0033299500098315287,0.0033299500098315287,0.0033299500098315287,6.659440504672686e-08,2.4503333906423533e-05,1.6825269971929988e-06
tradition wealth management,0.010253665438890159,0.010253665438890159,0.010253665438890159,2.050627279547768e-07,7.545259232081622e-05,5.180969417173486e-06
trafalgar investimentos,0.38123467928082383,0.38123467928082383,0.38123467928082383,7.624362285216466e-06,0.0028053752378614256,0.0001926317289306172
